user,tweets,labels,follows
user39,b'Thousands of girls exposing themselves right now just follow the link in my bio\xf0\x9f\x98\x8b #anal https://t.co/GjGYEMv4RP',1,following48
user39,b'All you need to succeed is just a little bit of weed.',1,following48
user40,"b'toying with my pussy, come watch for freee #NSFW https://t.co/ydUYWvRTbI'",1,following47
user40,"b'Horny girls are online waiting for you to watch them, free with signup!! Link in bio #NSFW https://t.co/4DA8a3MC5x'",1,following47
user40,b'come watch me I\xe2\x80\x99m naked rn:) link in bio #nudity https://t.co/aXJ3ECRZex',1,following47
user40,"b""I'm so horny right now #webcams https://t.co/jha3ELP2x7""",1,following47
user40,"b'Horny girls are online waiting for you to watch them, free with signup!! Link in bio #webcams https://t.co/rDFAPICsca'",1,following47
user40,"b""I'm exposing myself, come watch free, link in bio:) #free https://t.co/OtrxqiQY9H""",1,following47
user40,b'Naked girls exposed LIVE &amp; FREE - link in bio #free https://t.co/Rs9yhhUQjC',1,following47
user40,b'Thousands of girls exposing themselves right now just follow the link in my bio\xf0\x9f\x98\x8b #nude https://t.co/VV5dgvPfaG',1,following47
user40,b'Naked girls exposed LIVE &amp; FREE - link in bio! #live https://t.co/8GiA1ddzVZ',1,following47
user40,"b'so fucking horny, i\xe2\x80\x99m getting online come watch #live https://t.co/rNA8iNjsDI'",1,following47
user40,"b'watch horny girls live, free signup! Link in bio #anal https://t.co/xRgSMlao12'",1,following47
user40,"b""I'm so horny right now https://t.co/BB8V5lIbAM""",1,following47
user40,b'Thousands of girls exposing themselves right now just follow the link in my bio\xf0\x9f\x98\x8b https://t.co/fqeBBIz87G',1,following47
user40,"b""Smoking #weed does not ruin your life, that's all on you. If you can't manage smoking weed and having a successful life, thats your problem.""",1,following47
user40,"b'Weed will never kill you, but the DEA might.'",1,following47
user40,b'Given an opportunity deer will chew gum and   Marijuana....',1,following47
user40,"b""RT this if you don't give a fuck!""",1,following47
user40,b'4:20 time to get lifted.',1,following47
user40,"b'The short term effects are a mood altering state where some senses are enhanced, while reality is  reased.....'",4,following47
user40,"b'Marijuana also known as cannabis, reefer, pot and ganga has been around since prehistory.....'",4,following47
user40,"b""Don't hate, Medicate.""",1,following47
user40,"b'Smoke weed, not cigarettes.'",1,following47
user40,"b""Blasting Bob Marley, and smoking L's in the pool. Goodbye summer.""",1,following47
user40,b'I want to smoke a few joints with Morgan Freeman.',1,following47
user40,"b'Inhale the good shit, exhale the bullshit.'",1,following47
user40,"b'Crush a bit, little bit, roll it up, take a hit.'",1,following47
user40,b'God is perfect. Man is not. Man made liquor. God made pot.',1,following47
user40,"b'The short term effects are a mood altering state where some senses are enhanced, while reality is  reased.....'",4,following47
user40,b'fingering my pussy come watch #anal #naughty https://t.co/vprz6Ax6IK',1,following48
user40,"b'Live now, link in bio #anal #naughty https://t.co/fPgS6L6rLH'",1,following48
user40,"b'A valid email gets you unlimited pleasure, link in my bio!\xf0\x9f\x98\x8f #anal #naughty https://t.co/8YH4khrthH'",1,following48
user40,b'Naked girls exposed LIVE &amp; FREE - link in bio #anal #horny https://t.co/wGXShEqjnf',1,following48
user40,b'free signup for unlimited live girls! follow the link in my bio #anal #horny https://t.co/AtA3y2DXY9',1,following48
user40,"b'A valid email gets you unlimited pleasure, link in my bio!\xf0\x9f\x98\x8f #anal #horny https://t.co/n4AtJUaFGu'",1,following48
user40,"b""I'm naked fingering my pussy, free access!! #anal #nawty https://t.co/tXhEqFQHf5""",1,following48
user40,b'naked girls doing whatever you want - free signup - link in bio! #anal #adult https://t.co/U9cfG0RCRq',1,following48
user40,b'Check out my bio for free fun #anal #adult https://t.co/0QaaD4kezT',1,following48
user40,b'Thousands of girls exposing themselves right now just follow the link in my bio\xf0\x9f\x98\x8b #anal #adult https://t.co/llyaLpGl1e',1,following48
user40,"b'find the horniest girls in your area, signup from the link in my bio:) #anal #adult https://t.co/TIQ2FjinMx'",1,following48
user40,b'come watch me I\xe2\x80\x99m naked rn:) link in bio #anal #adult https://t.co/YG1w4IaufJ',1,following48
user40,"b'Live now, link in bio #anal #adult https://t.co/qkQsDfKXdj'",1,following48
user40,"b'Chat with live girls &amp; watch them play for free, link in bio #anal #fingering https://t.co/DZ2PFJ3IOa'",1,following48
user40,"b""I'm so horny right now #anal #fingering https://t.co/6be7wbUDY2""",1,following48
user40,b'Full access for free signups link in bio #anal #fingering https://t.co/FuH7WmskMh',1,following48
user40,b'fingering my pussy come watch #anal #fingering https://t.co/T9De4U1lBK',1,following48
user40,"b'Unlimited access to live girls, follow my link! #anal #pussy https://t.co/iDXGojiv3A'",1,following48
user40,b'Access 100s of live girls with free signup! Link in bio #anal #pussy https://t.co/WVZwh3J169',1,following48
user40,b'I\xe2\x80\x99m LIVE!\xc2\xa0 Access in bio #anal #pussy https://t.co/c2YfLyLpbX',1,following48
user40,"b'From my new favorite site, free clips with a free membership! More info in my bio #anal #pussy https://t.co/BbQfQUfHt6'",1,following48
user40,"b'Free webcams, follow the link in my bio #anal #pussy https://t.co/eBSWmgx8Pv'",1,following48
user40,b'Naked girls exposed LIVE &amp; FREE - link in bio #anal #NSFW https://t.co/PXH19Ol0Xb',1,following48
user40,b'naked girls doing whatever you want - free signup - link in bio! #anal #nudity https://t.co/1088ZqyRJU',1,following48
user40,b'One email gets you unlimited free access! Link in bio #anal #nudity https://t.co/I3Slh0eWwn',1,following48
user40,"b'toying with my pussy, come watch for freeee #anal #nudity https://t.co/9GSlaKj9LK'",1,following48
user40,"b'toying with my pussy, come watch for free #anal #nudity https://t.co/joVOGwcDMk'",1,following48
user40,b'Get free access to tons of adult cams now #anal #nudity https://t.co/RM9uY64MZu',1,following48
user40,"b'Chat with live girls &amp; watch them play for free, link in bio #anal #webcams https://t.co/1Bgh8iLGaV'",1,following48
user40,"b""I'm so horny right now #anal #webcams https://t.co/KacvK5s2OE""",1,following48
user40,b'come watch me I\xe2\x80\x99m naked rn:) link in bio #anal #webcams https://t.co/IzuSxYBYmL',1,following48
user40,b'Horny?\xc2\xa0 Why not jerk off to a live model for free? Link in bio\xf0\x9f\x91\x84 #anal #webcams https://t.co/qN62x4ZwVy',1,following48
user40,b'naked girls doing whatever you want - free signup - link in bio! #anal #nude https://t.co/UjfPlFIeUe',1,following48
user40,b'Come fuckk meee #anal #nude https://t.co/sbCPX8hlTk',1,following48
user40,"b""I'm exposing myself, come watch free, link in bio:) #anal #nude https://t.co/76wA6F2lfT""",1,following48
user40,"b'toying with my pussy, come watch for freee #anal #nude https://t.co/prpZ7YEYsB'",1,following48
user40,"b'Unlimited access to girls live, link in bio #anal #live https://t.co/ZozxI5KVZa'",1,following48
user40,"b'so many live girls to choose from, all free with signup!\xc2\xa0 Link in bio! #anal #live https://t.co/lpKKxBBMHQ'",1,following48
user40,b'biggest database of whores on the net\xf0\x9f\x98\x9d #anal #live https://t.co/EAJMSYo3QS',1,following48
user40,"b'so fucking horny, i\xe2\x80\x99m getting online come watch #anal #live https://t.co/kpr69cNHrm'",1,following48
user40,b'One email away from unlimited pleasure #anal #live https://t.co/zguJJiyzVH',1,following48
user40,"b'Chat with live girls &amp; watch them play for free, link in bio #porn https://t.co/SzOeYli32o'",1,following48
user40,"b'Unlimited access to live girls, follow my link! #porn https://t.co/00uZMyvgjX'",1,following48
user40,"b'Exposing myself on free webcam right now, link in bio #porn https://t.co/UwOcxwzOlj'",1,following48
user40,b'One email away from unlimited pleasure #porn https://t.co/1SAGEAuk1y',1,following48
user40,"b""I'm naked fingering my pussy, free access!! #tits https://t.co/JDBcT33vyi""",1,following48
user40,"b""I'm naked right now playing with myself come visit me, link in bio #tits https://t.co/BhJE16ogpj""",1,following48
user40,b'One email away from unlimited porn #tits https://t.co/rA3seZhYGJ',1,following48
user40,"b""I'm so horny right now #sex https://t.co/vdUPyP6SaU""",1,following48
user40,b'Naked girls exposed LIVE &amp; FREE - follow link in my bio! #sex https://t.co/yIF9jopK3D',1,following48
user40,"b""I'm naked fingering my pussy, free access!! #sex https://t.co/LtGsrFrurb""",1,following48
user40,b'fingering my pussy come watch #babes https://t.co/rBisw6GtUC',1,following48
user40,b'One email away from unlimited porn #babes https://t.co/icK2YNh21D',1,following48
user40,"b'rubbing my pussy right nowww, come watch;) link in bio #naughty https://t.co/IyZLlJ5xpo'",1,following48
user40,"b'watch horny girls live, free signup! Link in bio #horny https://t.co/LbuxEIPUDW'",1,following48
user40,"b'Live now, link in bio #horny https://t.co/5YtubATUdX'",1,following48
user40,"b'From my new favorite site, free clips with a free membership! More info in my bio #horny https://t.co/53Ow30xRbc'",1,following48
user40,b'porn is so much better live.\xc2\xa0 free cams just put in your email that\xe2\x80\x99s it:) #nawty https://t.co/etwz4geQUx',1,following48
user40,"b'Unlimited access to girls live, link in bio #freeporn https://t.co/Iev35tP9zx'",1,following48
user40,"b'find the horniest girls in your area, signup from the link in my bio:) #freeporn https://t.co/ub5K9Kgdga'",1,following48
user40,"b'Get access to tons of adult cams for free, link in bio #adult https://t.co/kBdm5ucVCq'",1,following48
user40,"b'Unlimited access to live girls, follow my link! #fingering https://t.co/1WVZ6WUFPa'",1,following48
user40,"b'Type in your email and get instant access to tons of live girls, link in bio! #pussy https://t.co/Fu6XsVpltY'",1,following48
user40,"b'Unlimited access to live girls, follow my link! #pussy https://t.co/kISm2NhHgF'",1,following48
user40,"b'toying with my pussy, come watch for free #pussy https://t.co/wyRF7csr50'",1,following48
user40,b'porn is so much better live.\xc2\xa0 free cams just put in your email that\xe2\x80\x99s it:) #pussy https://t.co/e510AJEkVZ',1,following48
user40,b'One email away from unlimited pleasure #nudity https://t.co/HmecUsiLv1',1,following48
user40,"b'Free webcams, follow the link in my bio #nudity https://t.co/IL1Woovkaq'",1,following48
user40,b'naked girls doing whatever you want - free signup - link in bio! #webcams https://t.co/XtpFYtbsKs',1,following48
user40,"b'Exposing myself all night long, join me, link in bio #webcams https://t.co/yT25HWmKr7'",1,following48
user40,b'biggest database of whores on the net\xf0\x9f\x98\x9d #webcams https://t.co/PxeTk6QE5P',1,following48
user40,b'One email away from unlimited porn #webcams https://t.co/KK4R7vrIAf',1,following48
user40,b'Come toy with my pussy #free https://t.co/6hHYn2okFY',1,following48
user40,b'Check out my bio for free fun #nude https://t.co/GSWOzl8LT2',1,following48
user40,"b'find the horniest girls in your area, signup from the link in my bio:) #live https://t.co/OA09Zn2xxV'",1,following48
user40,b'watch horny girls live on their cam.\xc2\xa0 sign up is free:) #live https://t.co/kmny87HJ1z',1,following48
user40,b'Thousands of girls exposing themselves right now just follow the link in my bio\xf0\x9f\x98\x8b #anal https://t.co/GjGYEMv4RP',1,following48
user40,b'All you need to succeed is just a little bit of weed.',1,following48
user41,"b'RT @Basicsnake: @GiaDerza is so lovely in blue, but I prefer her completely naked \xf0\x9f\x98\x9chttps://t.co/22WUceSp5O'",1,following49
user41,b'RT @stoned2thabones: Smoke her out and treat her right',1,following49
user41,b'RT @Samuel_Verson1: Wet Girl Lubed for Big Fat COck\n@GiaDerza https://t.co/gTYiGlTLOf',1,following49
user41,b'RT @GiaDerza: I wanna fuckkkkk',1,following49
user41,b'I wanna fuckkkkk',1,following49
user41,b'@SecretGuy2018 I really love having my face covered in cum',1,following49
user41,"b'RT @SweetMaddy1: To be honest :\nYour eyes at the end of the scene made me Cum , 3 Times \xf0\x9f\x98\x8b\xf0\x9f\x98\x85\nGia \xf0\x9f\xa4\xa9 you are just Cute and beautiful \xe2\x9d\xa4\n \xf0\x9f\x92\x95 @GiaD\xe2\x80\xa6'",1,following49
user41,b'RT @GiaDerza: Love getting my face fucked',1,following49
user41,b'Love getting my face fucked',1,following49
user41,b'RT @stoned2thabones: Me at 7/11 picking up more blunt wraps and munchies https://t.co/D2DjaZVNbw',1,following49
user41,"b""RT @LubedOfficial: RT if you wanna chow down on @GiaDerza 's shaved pussy! #LubedOfficial #SaturdayMorning #sex #beauty https://t.co/1X7MGA\xe2\x80\xa6""",1,following49
user41,b'RT @Basicsnake: When anal is art by @GiaDerza \xe2\x9d\xa4\xef\xb8\x8fhttps://t.co/H1skb3SEu3',1,following49
user41,"b""RT @PornFan991: #evilangel Anal Newbie Gia's Gaping Buttfuck Gia Derza @GiaDerza, Mark Wood @GirlsXR @S2nningBabes @xweporn @LuckyPete21\xe2\x80\xa6""",1,following49
user41,"b""RT @GlennGuy8: Anal sex and @GiaDerza go together like Lennon and McCartney. Sure you can have them separate and it'll still be good - but\xe2\x80\xa6""",1,following49
user41,"b'RT @AbelJrPerez: ""Wet Bouncing Booty"" @GiaDerza \xf0\x9f\x98\x8d\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x8d\x91@LubedOfficial https://t.co/WIhZDU6oS3'",1,following49
user41,b'RT @SweetMaddy1: The best way to suck the Dick\nOooooMG!!!  \xf0\x9f\x98\x8d\n \xe2\x9d\xa4Amazing girl  @GiaDerza \xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x98\x98 https://t.co/ZifxBFZ0hY',1,following49
user41,b'RT @SweetMaddy1: \xe2\x9d\xa4 @GiaDerza  \xe2\x9d\xa4\nthe teen with big ass\xc2\xa0Gia Derza\xc2\xa0getting her booty fucked like there is no tomorrow.\xc2\xa0What I Really Want\xc2\xa0was\xe2\x80\xa6',1,following49
user41,b'RT @SweetMaddy1: Teen newbie Gia Derza opens her backdoor for anal action! \n\xe2\x9d\xa4 @GiaDerza \xe2\x9d\xa4 All Love Gia\xf0\x9f\x92\x8b\xf0\x9f\x92\x8b\xf0\x9f\x92\x8b https://t.co/1s9hvAU3vm',1,following49
user41,b'RT @Omar_Cross_: Wet Bouncing Booty @LubedOfficial @GiaDerza \xf0\x9f\x91\xb8\xf0\x9f\x8f\xbb\xf0\x9f\x98\x8d\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 https://t.co/UWMOw9rpIs',1,following49
user41,b'RT @sunnyenges: Lubed - Gia Derza - Wet Bouncing Booty @GiaDerza @LubedOfficial https://t.co/QYC90NP8uz',1,following49
user41,b'RT @bigwheelfan: After school @GiaDerza enjoys the sun on her oiled body and some mind blowing orgasms with her fuck buddy \xf0\x9f\x8d\x86\xf0\x9f\x8d\x86\xf0\x9f\x8d\x86\xf0\x9f\x92\xa6\xf0\x9f\x92\xa6\xf0\x9f\x92\xa6\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 @Lubed\xe2\x80\xa6',1,following49
user41,b'RT @SinderellaPorn: Wet &amp; wild with beautiful @GiaDerza all lubed up &amp; ready to be fucked! \xf0\x9f\x94\xa5\xf0\x9f\x98\x8d https://t.co/3dhoWu3a6B',1,following49
user41,b'RT @JimmyPornxxx: \xf0\x9f\x98\x9b\xf0\x9f\x92\xa6\xf0\x9f\x94\xa5I wanna give her my slippery shaft\xf0\x9f\x94\xa5\xf0\x9f\x92\xa6\xf0\x9f\x98\x9b super sexy immensely gorgeous yummy princess \xf0\x9f\x92\x9a\xf0\x9f\x94\xb1 @GiaDerza \xf0\x9f\x94\xb1\xf0\x9f\x92\x9a @LubedOfficial http\xe2\x80\xa6',1,following49
user41,"b""RT @Zach96z: It's the #FirstDayofFall. Would love to do a little apple picking and then a lot of apple booty fucking with @GiaDerza!\xf0\x9f\x8d\x8e\xf0\x9f\x8d\x91\xf0\x9f\x98\x8f @tu\xe2\x80\xa6""",1,following49
user41,b'RT @JackieJones4226: Looking at @GiaDerza &amp; her big sexy butt https://t.co/u4FnjNC3V1',1,following49
user41,"b""RT @lips2ass: \xf0\x9f\x92\xabAmazing\xf0\x9f\x92\xab@GiaDerza ' Wet Bouncing Booty' @LubedOfficial\xf0\x9f\x92\xab she's absolutely perfect and so Hot!\xf0\x9f\x92\xab https://t.co/UTxJiDbGjp""",1,following49
user41,"b'RT @OsirianXXX: ""Wet Bouncing Booty"" @GiaDerza   \n\n\xc2\xa9 @LubedOfficial https://t.co/5v96tSMGEH'",1,following49
user41,b'RT @khalid69_A: The lovely @GiaDerza with the Spanish actor @juanlucho_com in an anal scene for @tushy_com https://t.co/YGwoFZjogV',1,following49
user41,"b""RT @ash_coolx: . @LubedOfficial 's Wet Bouncing Booty\n\n@GiaDerza \xf0\x9f\x94\xa5 https://t.co/yFWEkoFkRD""",1,following49
user41,"b'RT @HotXXXAlerts: \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 Gorgeous @GiaDerza ""Wet Bouncing Booty""!!! @LubedOfficial #nsfw #xxx #porn\n\xf0\x9f\x94\x97 https://t.co/Ut72TZKUXN https://t.co/7Po\xe2\x80\xa6'",1,following49
