user,tweets,follows,,
follower59,b'RT @not_delicate: A Fitbit but for counting how many times I whisper fuck off under my breath',user45,,
follower59,b'@Prutte94 @forexposure_txt @clientsfh Sounds like my ex boss. What a prick!',user45,,
follower59,b'@dochmj WTF IS THAT',user45,,
follower59,b'@IGN Stupid misogynistic show',user45,,
follower59,b'@telenorpakistan What kind of an idiot thought of this?',user45,,
follower59,b'RT @DothTheDoth: What idiot called it a human skull instead of an anxiety vault.',user45,,
follower59,b'@Rozlux @FitAndFeminist Wow talking about islam and slander all in the same tweet.',user45,,
follower59,"b""@suckerstung Every other guy does this here. It's impossible to be online and not face this shit.""",user45,,
follower59,b'@kept_simple Lol wtf',user45,,
follower59,b'@aloovibes Being a muslim is all about being unhappy and waiting for death.',user45,,
follower59,b'@NilsenAina @JuddLegum Hope fb burns to the ground.',user45,,
follower59,"b'@atrupar Remember when he called Facebook users ""dumb fucks""? \nhttps://t.co/lesmjHjyZ5'",user45,,
follower59,b'@Fardakhan94 What age is he talking about?',user45,,
follower59,b'@UnlovableF_ck Lol one of my teachers was the opposite. He used to shame the non hijabis and clean shaved.',user45,,
follower59,b'@RhubarbnCustrd @mishaaaayyyy Tell her her sons are still dumb.',user45,,
follower60,b'RT @JTAnews: Tufts is offering a course called \xe2\x80\x9cColonizing Palestine.\xe2\x80\x9d https://t.co/lZKfnPVVAX',user45,,
follower60,b'RT @TimesofIsrael: Security forces arrest Palestinian woman with knife at West Bank checkpoint https://t.co/xc7wqeGukg https://t.co/NXQ9g1p\xe2\x80\xa6',user45,,
follower60,"b""If you haven't read the Hamas charter, it truly is chilling in its blatant anti-Semitism and open support for the v\xe2\x80\xa6 https://t.co/mKY08yDFZw""",user45,,
follower60,"b'US to stop funding UNRWA. UNRWA has been one of, if not the most stagnant UN agency, largely perpetuating violence\xe2\x80\xa6 https://t.co/C8ArEk9xpn'",user45,,
follower60,b'RT @JewishPress: Hamas Chief: We Will Hit Tel Aviv - https://t.co/wDWfpEmf1U @JewishPress https://t.co/BPn56otQei',user45,,
follower60,b'RT @haaretzcom: Got a Note for God? His Inbox Is Empty\nhttps://t.co/AwfIb4aNNG https://t.co/KGsuU4EOtz',user45,,
follower60,"b'RT @RealSaavedra: Socialist Alexandria Ocasio-Cortez attacks Israel, calls them the occupiers of Palestine.\n\nWhen pressed on what she meant\xe2\x80\xa6'",user45,,
follower60,b'RT @HananyaNaftali: I doubt that anyone has ever invested so much effort in finding ways to attack any other country in the world. This is\xe2\x80\xa6',user45,,
follower60,b'RT @haaretzcom: Jeremy Corbyn met with terror leader weeks before deadly Jerusalem synagogue attack https://t.co/IHmQdDDt1g',user45,,
follower61,b'boom dickhead @trsfn',user46,,
follower61,"b""RT @53905335236346b: It's a tradition at this point. \nIf this tweet gets 250 retweets, @trsfn will taste his own nut. https://t.co/dZ1MbDZn\xe2\x80\xa6""",user46,,
follower61,b'God Fuck my ass @cryoCapricious @FinalPast',user46,,
follower61,b'LIT AF FAM TIME TO SHOOT UP MY SCHOOL',user46,,
follower61,b'NEXT TIME YOU DO THAT IM GETTIN THE FUCK UP',user46,,
follower61,b'NO BREAKS\n\nNO FUCKIN BREAKS',user46,,
follower61,b'twenty one pilots are paedophiles',user46,,
follower61,b'@BigAnimeTiddie kill yourself then',user46,,
follower61,"b""@BigAnimeTiddie METRO BOOMIN' WANT SOME MORE NIGGA""",user46,,
follower61,b'@ObamaMalik go back to Africa',user46,,
follower61,b'RT @ObamaMalik: I look like Pepe the Frog  https://t.co/G98InJcRqn',user46,,
follower61,"b""' iM So Fuxkinqqq High Men , WTFF &lt;3""",user46,,
follower61,"b""I'm all for equal rights, but furries should be put into slavery or at least cheap labour""",user46,,
follower61,b'$hit on my secret recipe pizza \xf0\x9f\x98\xb3',user46,,
follower61,"b""I'll start a clothing brand called Mierda because it means shit in Spanish""",user46,,
follower61,"b""RT @Infinite_JW4: Meanwhile in Jack's cuck palace https://t.co/3DGNwGgFoS""",user46,,
follower61,b'RT @DubsPL: It fucking works https://t.co/otwyNKn5sL',user46,,
follower62,b'My bum is making seagull sounds',user46,,
follower62,"b'RT @iucipur: It\xe2\x80\x99s not delivery, it\xe2\x80\x99s da porno https://t.co/NwGbXZP74S'",user46,,
follower62,b'RT @Cooter: Yo momma so fat she uses cheat codes for wii fit',user46,,
follower62,b'I\xe2\x80\x99m smoking for two',user46,,
follower62,b'RT @RealMrsKoozie: Too lazy to orgasm',user46,,
follower62,b'RT @iucipur: I use a condom when i fuck my fleshlight because I\xe2\x80\x99m a gentleman',user46,,
follower62,b'RT @iamcardib: Nothing more annoying than taking a shit on a airplane .Asoon as you open the bathroom door everybody knows you took a shit\xe2\x80\xa6',user46,,
follower62,b'There r always flies around me. I\xe2\x80\x99m a fucking piece of shit',user46,,
follower62,b'Rn I\xe2\x80\x99m taking a poop in your honor',user46,,
follower62,b'Girl poops should be clean and quick',user46,,
follower62,"b'RT @Iucipur: Call the police bitch,\n\nI\xe2\x80\x99ll have sex with them'",user46,,
follower62,b'Chris Pratt makes me so hard',user46,,
follower62,b'Definitely tweeted this before but WHAT IS IT ABOUT CONSTRUCTION WORKERS??? Even the ugly ones are hot!!!!',user46,,
follower62,"b'RT @colettelverity: you: dick pics\nme, an intellectual: richard pictures'",user46,,
follower62,b'RT @OutterSpaceSWAG: People don\xe2\x80\x99t understand that it isn\xe2\x80\x99t gay if u get payed to do gay porn',user46,,
follower62,"b""RT @OutterSpaceSWAG: That FuFu Lame Shit I Aint With It.\xf0\x9f\x92\xaf I'll Send Some Shots At Your Fitted.\xf0\x9f\x94\xab FOLLOW MY Twitter @OutterSpaceSW... https:/\xe2\x80\xa6""",user46,,
follower62,"b'Some people say im like spoiled milk, chunky and sour and just fucking gross'",user46,,
follower62,b'I just fucking farted in the sink at work',user46,,
follower62,b'I wonder what it\xe2\x80\x99s like being a fly. Flying around like you don\xe2\x80\x99t give a fuck when you know deep down everyone thin\xe2\x80\xa6 https://t.co/dOAOOOwo0K',user46,,
follower62,b'RT @OldRowKoozie: Croatia -154 2u. Luka Modric is The Godfather of my unborn children',user46,,
follower62,"b'Do u ever watch South Park and think to yourself, damn, I do not wanna watch South Park'",user46,,
follower62,b'If I treat my daughter the way I treat my vagina she\xe2\x80\x99s fucked',user46,,
follower57,b'RT @taywildbruh: Twitter make this happen https://t.co/pwqwCwaPRo',user47,,
follower57,b'If ima drown i want it to be in the pussy not in these streets https://t.co/A7KMhZE7jH',user47,,
follower57,b'Anyone know of a place where we can break shit legally? \xf0\x9f\xa4\x94',user47,,
follower57,"b'RT @1_lmathe: I\xe2\x80\x99m not really a fan of mixing my friends together. Like, I love keeping one group separate from the other. Some people will\xe2\x80\xa6'",user47,,
follower57,b'RT @vivicsilvaa: Big fuck you to anyone who puts Mac in the same category as x don\xe2\x80\x99t @ me https://t.co/vviRZhl24N',user47,,
follower57,b'I usually never have bad days but ITS BEEN A BAD MF WEEK FUCK',user47,,
follower57,b'Makes me wanna rewatch it a 3rd time https://t.co/owwRhbW5rE',user47,,
follower57,"b""I don't like beer but brings the boobs along \xf0\x9f\x98\x8d https://t.co/xMSnxA0VbN""",user47,,
follower57,b'@CruzTarango9 Niggaaaaaa no \xf0\x9f\x98\x90',user47,,
follower57,b'RT @KenyaOkello: He gave that nigga the Kakashi special https://t.co/0DF03ZNO8B',user47,,
follower57,"b'Fellas stay sliding in my dms, my last tweet was a joke i suck titties not dicks \xf0\x9f\x99\x8a'",user47,,
follower57,b'@CruzTarango9 My nigga in love',user47,,
follower57,b'RT @ScottMadin: No. What the fuck is wrong with you. https://t.co/raCjES5TEh',user47,,
follower57,b'RT @CooAssMeechie: Me rubbing her ass when she wanted a shoulder massage https://t.co/0Hv2pFWEBM',user47,,
follower57,b'I got my first ever hater \xf0\x9f\x98\x82\xf0\x9f\x98\xad bitch nigga cost me $50 smh',user47,,
follower57,"b'RT @shadai_smith: SON WHEN I TELL YOU IM IN TEARS ""THRILLER BITCH"" \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/Ocv7u2D8gY'",user47,,
follower57,"b""Bruhh this homie farting ferociously while taking a piss he don't know im in the stall taking a shit \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad""",user47,,
follower57,"b""RT @YahBoyJiraiya: Naruto: Choke me harder daddy\n\nSasuke: What?\n\nNaruto: I SAID YOU'RE LIKE A BROTHER TO ME https://t.co/brQjpPulsM""",user47,,
follower57,"b'RT @BhadDhad: ""TWITTER DO YOU KNOW THIS SONG""\n""yeah sex is cool but...""\n""f*ck your zodiac sign...""\n""RT for good luck"" https://t.co/lWaGoxN5\xe2\x80\xa6'",user47,,
follower57,b'RT @me_who_else1: Oooommmmfffffggggg!!! DJ bl3nd was the shit https://t.co/Ep23ReWUIq',user47,,
follower57,"b""I still find it hilarious how hoes have some deep ass quotes in their bio's \xf0\x9f\x98\x82""",user47,,
follower57,b'RT @YeahImJamar: Still can\xe2\x80\x99t believe niggas really believe wholeheartedly that avatar and dbz have better fights. https://t.co/0o4ZHNf39H',user47,,
follower57,b'RT @regmurillo: Fuck school tomorrow lol',user47,,
follower57,b'RT @VenturaULT: \xe2\x80\x9cPussy again? Thanks babe you shouldn\xe2\x80\x99t have!\xe2\x80\x9d https://t.co/snougAm1aY',user47,,
follower57,"b""Didn't put on any boxers after i showered and i feel sooo free, now i know how you hoes be feelin when yall dont wear any underwear \xf0\x9f\xa4\xa3""",user47,,
follower57,b'Niggas really got it hard out there ig i can say im livin life \xf0\x9f\x98\x85',user47,,
follower57,b'RT @Darien_Minor_: With all this sex trafficking shit going on in our area and weird Mfs following girls to their cars I\xe2\x80\x99d hope us guys hav\xe2\x80\xa6',user47,,
follower57,"b'RT @joshualanders15: I\xe2\x80\x99ve Been Chasing That Bagg Since I Was 14 ,Fuck Chasing These Hoes Start Ya Paper Trail'",user47,,
follower57,b'RT @Itsszanna: I just want to hoe around',user47,,
follower57,"b'Who needs a girl when you have friends who call you ""beautiful"" &amp; tell you ""ily"" :,)'",user47,,
follower58,b'RT @_FatNick: How do you tell someone\n\nI GOT A FUCKING CRUSH ON YOU',user47,,
follower58,b'RT @Miguelsss_: Boring ass saturday \xf0\x9f\x98\xb4',user47,,
follower58,b'RT @KeyGLOCK: Don\xe2\x80\x99t nobody love/hate you like your own niggas do..',user47,,
follower58,b'RT @SilosJackie: I really want a tattoo... :\xe2\x80\x99(',user47,,
follower58,"b'RT @andrecrosdalee: if someone disrespects your girl, and you don\xe2\x80\x99t do anything to defend her, you\xe2\x80\x99re a bitch'",user47,,
follower58,b'RT @edwinporras19: I\xe2\x80\x99ve been waiting for this weather!! Fucking love it',user47,,
follower58,"b'RT @hystrlikespizza: be clingy w me, always text me, annoy me, send me selfies, tell me abt your day, i fuking luv that shit'",user47,,
follower58,b'RT @EddieTorres_10: Bitch turned into a hoe real fast https://t.co/EofAmuKzVl',user47,,
follower58,b'RT @nickccerino: Hey There Delilah is a fucking banger don\xe2\x80\x99t @ me',user47,,
follower58,b'RT @Estela_629: Is it just me or is everyone having a horrible ass week?',user47,,
follower58,"b'RT @youngavayth: Happiness Over History , You Gotta Let That Toxic Shit Go'",user47,,
follower58,b'RT @desirree06: Missing tha fuck outta oomf',user47,,
follower58,"b'RT @mgtv410: @freakyreplies Man sometimes you gotta cut the mfs you love most off to accomplish your goals , but I\xe2\x80\x99m still learning'",user47,,
follower58,b'RT @alx817: I needa blunt',user47,,
follower58,b'RT @andrecrosdalee: how tha fuck am i shy as fuck but freaky as fuck',user47,,
follower58,b'RT @tlupino7: I skipped school to go smoke weed but I never skipped school to go have sex \xf0\x9f\x98\x82 https://t.co/xmfV8jC8Mz',user47,, 
follower58,b'RT @HectyyyBoo: If I ain\xe2\x80\x99t better than your ex I ain\xe2\x80\x99t shit',user47,,
follower58,b'RT @BuddyBoyBaxter: This came together too fucking well https://t.co/meUALKBclD',user47,,
follower58,b'RT @rudy_orti: Fuck depression.',user47,,
follower58,b'RT @Little_Rivas00: So my nigga @carlosmdza1 pieced up his neighbor https://t.co/sL75jZdzyW',user47,,
follower58,b'RT @gabrielroch4: BREAKIN FUCKIN NEWS MY DOODS https://t.co/jm15L28H5d',user47,,
follower63,b'Wish humans could hibernate. Just fuck off everything and sleep for like 6 months.',user48,,
follower63,b'RT @Ace_QK: Well try one at a time you slut https://t.co/lbuNfVLj7M',user48,,
follower63,b'RT @jetaime_shai: When he nut and he\xe2\x80\x99s still hard like oh you got dick DICK. \xf0\x9f\xa4\x94',user48,,
follower63,b'RT @jawnfreaks: girls don\xe2\x80\x99t really give a shit about looks you know.... l\xe2\x80\x99ve seen some gorgeous girls heartbroken over some questionable cr\xe2\x80\xa6',user48,,
follower63,b'RT @Bethrooneyyyx: any weirdos want to send me cash ?',user48,,
follower63,b'RT @Cooli_Mf: i coulda stayed in the nut sacc if i knew it was gone be days like this',user48,,
follower63,b'RT @luc3wilk0: Stress will send me into an early fucking grave I swear to god',user48,,
follower63,"b'RT @kaiteasley: if u find a guy that gives u an orgasm, keep him. guys aren\xe2\x80\x99t good at that https://t.co/pIWyskx1fa'",user48,,
follower63,b'RT @teemoffat: Get that fuckin oan me right now https://t.co/vJWlgvH8u5',user48,,
follower63,b'RT @_ParkerH: hate when people ask if ur on drugs/drunk when ur just having fun like no some of us have the natural personality of a crackh\xe2\x80\xa6',user48,,
follower63,"b'RT @Austin_James74: *one leaf falls*\nWhite People: Well stick a pumpkin up my ass and call me Spooky, it\xe2\x80\x99s almost Halloween'",user48,,
follower63,b'RT @iiamwan8k: a female could love yo ass to death &amp; never talk to you ever again. UNDERSTAND THAT.',user48,,
follower63,b'RT @ryandaviesncl: the other night my girlfriend sang the words of abba using my dick as a microphone',user48,,
follower63,"b'Cba w anything atm, just fuck offffff.'",user48,,
follower63,b'RT @Anthonyybaby: He looks like he delivers drugs for Pablo Escobar https://t.co/miCisl3FXi',user48,,
follower63,"b'RT @LoserCrew: I fucking love toast, what absolute genius took a bite of bread and was like ""cook it again"", unreal'",user48,,
follower63,b'RT @lou_tredaway: Shower gels aimed at men are always rank. Fuck my masculinity I wanna leave the shower smellin like vanilla and rhubarb n\xe2\x80\xa6',user48,,
follower63,b'RT @8Ryanmillar: since when the fuck was Cardiff part of Northern England https://t.co/oFe3l0xbPP',user48,,
follower63,"b'RT @nevesimpson: I just fucking love horror films man, ghost ones, satanic ritual ones, wee orphans pretending to be 8 years old when there\xe2\x80\xa6'",user48,,
follower63,"b'RT @CattInMyPants: Cheesy beans on toast is underrated, absolute dream team of a combo just saying x'",user48,,
follower63,"b'RT @neilk2014: All jokes aside, the comparison of women to actual meat says a lot about the kind of knuckle dragging moron who thought this\xe2\x80\xa6'",user48,,
follower63,b'RT @alexnuhgewyen: Superbad is a fucking masterpiece https://t.co/1N1l4xnpFF',user48,,
follower63,b'RT @zach2302: when I get my own gaff the biscuit tin is going to be fucking incredible',user48,,
follower63,b'RT @LoyleCarner: Heartbroken to hear about Mac Miller. Was watching his tiny desk this morning and 2009 brought a tear to my eye. The music\xe2\x80\xa6',user48,,
follower63,b'RT @skyehisted: When you\xe2\x80\x99re roasting him and he makes one small comment about u xox https://t.co/U4bY7kgttJ',user48,,
follower63,b'RT @diontweetz: this is how bristol uni students dress https://t.co/jtMRPxjCxD',user48,,
follower64,"b'@SkySports are you guys retarded , why would I turn on AUS vs INDIA , to watch AUS loosing to England in 2005 , fucking sort it'",user48,,
follower64,"b""RT @CallumAdams69: @Will__NE Also after Gareth I'd quite like to take down that Jack Jones bloke.""",user48,,
follower64,"Jews, Christians and Muslims how do you practice monotheism and call upon amen at the end of your prayers? maybe you lack knowledge of amen?",user48,,
follower64,"And for those Christians who support abortion, shame on you. You support irresponsibility and selfishness."", ""truncated"": false, ""entities"":",user48,,
follower64,"@sovietblobfish tag yourself im \""KILL ALL Christians\"""", ""truncated"": false, ""entities"": {""hashtags"": [], ""symbols"": [], ""user_mentions"": [",user48,,
